Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200006624,6.37,5.33
202200006630,2.77,7.69
202200006640,6.77,13.23
202200006645,3.65,21.93
202200006800,11.76,14.03
202200006906,5.18,8.02
202200006908,4.76,0.57
202200006910,3.44,6.29
202200006911,6.29,2.83
202200006912,9.75,13.14
202200006913,4.94,6.4
202200006928,7.82,10.09
202200006974,4.84,8.28
202200006975,5.0,8.38
202200007109,2.01,41.18
202200007168,13.47,8.64
202200007269,8.82,10.12
202200007280,6.89,16.59
202200007284,10.08,24.99
202200007312,5.76,14.31
202200007324,9.3,14.05
202200007332,8.08,36.25
202200007449,0.63,27.49
202200007455,4.26,4.62
202200007479,7.16,6.29
202200007507,2.48,4.81
202200007527,4.13,7.09
202200007582,6.48,9.43
202200007602,9.52,22.7
202200007606,6.69,8.7
202200007622,9.66,24.96
202200007634,4.88,24.17
202200007665,3.29,23.19
202200007666,10.34,29.09
202200007667,5.98,27.28
202200007674,1.88,21.06
202200007677,6.64,16.13
202200007687,4.54,24.57
202200007739,9.47,11.85
202200007740,2.42,26.99
202200007742,0.89,20.08
202200007787,6.54,27.79
202200007816,5.21,2.86
202200007848,8.08,8.6
202200007849,2.57,4.84
202200007899,2.99,5.08
202200007938,8.33,9.94
202200008039,4.87,26.15
202200008061,4.66,30.35
202200008068,9.06,19.98
202200008069,0.86,25.05
202200008072,11.48,13.76
202200008073,6.41,27.92
202200008077,6.84,19.7
202200008080,3.66,13.71
202200008084,8.47,26.1
202200008092,8.6,30.42
202200008094,11.94,25.46
202200008097,5.45,6.86
202200008131,7.49,26.68
202200008133,6.22,18.46
202200008227,8.33,8.8
202200008228,7.64,9.91
202200008229,6.34,6.34
202200008237,6.69,4.8
202200008257,5.52,3.18
202200008259,5.78,4.76
202200008261,8.93,7.4
202200008312,5.82,5.47
202200008314,4.75,7.6
202200008403,5.03,12.19
202200008569,4.13,3.19
202200008570,3.29,2.35
202200008571,3.02,5.45
202200008684,3.02,16.28
202200008701,4.49,32.53
202200008726,8.72,7.04
202200008727,8.53,6.59
202200008728,4.74,3.22
202200008752,5.86,4.92
202200008754,3.92,5.44
202200008755,4.85,6.06
202200008858,2.51,27.05
202200008916,6.35,5.37
202200008919,7.17,11.35
202200008923,4.7,16.7
202200008940,1.71,17.85
202200008949,7.48,20.01
202200008964,1.78,19.99
202200008974,13.92,16.19
202200009025,9.91,29.76
202200009044,4.72,23.15
