Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200006086,3.59,6.32
202200006116,5.86,5.26
202200006117,8.59,5.7
202200006122,5.9,5.71
202200006124,4.18,2.9
202200006126,5.16,4.83
202200006167,10.8,32.75
202200006168,7.41,28.22
202200006178,5.74,13.79
202200006183,9.84,16.93
202200006262,8.62,8.12
202200006264,11.02,16.78
202200006373,5.12,7.79
202200006436,6.61,12.6
202200006448,0.71,25.66
202200006490,6.2,3.05
202200006491,3.98,9.18
202200006606,1.02,33.09
202200006610,11.84,27.74
202200006647,11.7,20.55
202200006649,8.12,10.86
202200006659,9.76,10.0
202200006672,7.7,4.83
202200006744,6.18,3.86
202200006752,5.08,4.89
202200006755,7.3,12.93
202200006760,12.21,17.41
202200006773,3.84,15.81
202200006794,0.97,32.84
202200006815,3.58,15.3
202200006846,9.95,13.35
202200006875,2.57,3.94
202200006882,6.58,8.14
202200006884,4.56,16.03
202200006886,7.71,4.64
202200006923,4.31,7.39
202200006924,8.68,9.02
202200006939,8.85,8.66
202200006941,3.73,4.7
202200006943,6.42,6.61
202200006958,7.99,6.78
202200006963,10.19,10.96
202200006965,8.16,3.63
202200006978,8.75,1.98
202200006980,5.37,7.81
202200007081,13.82,15.97
202200007118,7.56,13.78
202200007226,6.98,7.36
202200007243,7.44,5.75
202200007250,5.36,9.38
202200007251,6.14,12.82
202200007276,5.06,31.56
202200007289,6.04,16.88
202200007292,2.88,33.16
202200007293,11.07,25.13
202200007306,3.11,5.81
202200007311,6.7,5.68
202200007322,2.38,48.81
202200007341,6.89,5.19
202200007452,3.57,19.26
202200007510,1.45,1.68
202200007514,8.6,6.09
202200007524,12.06,24.09
202200007525,5.1,5.46
202200007598,5.78,15.38
202200007640,9.04,20.61
202200007643,5.03,5.36
202200007646,10.5,7.63
202200007777,12.29,9.28
202200007792,10.2,16.77
202200007793,2.16,1.65
202200007794,13.46,30.64
202200007796,8.42,12.26
202200007904,7.24,4.16
202200007914,3.97,6.02
202200007952,4.84,3.4
202200007954,8.24,9.13
202200008040,7.74,29.31
202200008067,9.27,11.02
202200008071,10.67,5.2
202200008079,7.44,20.6
202200008102,6.75,12.28
202200008178,3.21,2.25
202200008242,8.73,4.48
202200008244,5.27,7.52
202200008274,6.64,5.93
202200008275,6.49,6.1
202200008296,3.74,16.53
202200008475,7.14,11.05
202200008481,3.24,8.75
202200008487,7.33,17.9
202200008494,4.24,6.99
202200008577,3.53,4.69
202200008581,10.3,10.11
202200008582,5.1,4.82
202200008583,4.7,3.66
202200008654,1.77,17.08
202200008663,2.64,22.9
202200008675,5.48,4.99
202200008749,3.47,7.46
202200008750,2.58,14.05
202200008760,6.32,8.39
202200008915,4.08,5.85
202200008942,6.75,15.16
202200008947,6.71,3.72
202200008977,5.33,4.87
202200008985,8.34,7.15
202200008987,6.61,5.77
202200009023,3.97,3.85
202200009027,2.79,2.44
202200009029,7.72,16.06
202200009034,4.0,9.21
202200009126,10.41,14.14
202200009130,9.11,13.96
202200009134,8.66,15.92
202200009140,5.31,3.51
202200009169,6.13,8.43
202200009241,4.45,7.44
202200009245,7.22,9.62
202200009248,8.96,4.28
202200009251,8.05,9.05
202200009325,0.91,15.55
202200009327,6.94,10.63
202200009333,6.76,10.66
202200009337,12.18,15.1
202200009352,5.6,16.69
202200009353,8.66,7.43
202200009385,9.3,13.86
202200009402,7.04,14.84
202200009447,16.6,27.26
202200009461,4.68,15.25
202200009464,16.0,21.02
202200009494,5.72,18.17
202200009513,2.27,3.8
202200009514,6.86,32.35
202200009552,5.66,5.73
202200009632,5.81,4.01
202200009653,4.42,4.72
202200009654,6.39,3.76
202200009684,6.47,3.54
202200009690,6.78,12.34
202200009712,4.39,10.52
202200009715,8.24,5.26
202200009718,4.25,3.07
202200009745,2.41,6.68
202200009808,8.1,33.55
202200009819,1.2,17.46
202200009865,4.89,15.05
202200009907,5.32,6.34
202200009908,8.4,7.08
202200009910,7.88,6.5
202200009912,6.16,4.46
202200009920,8.54,5.14
202200009922,3.11,4.22
202200009926,8.34,8.96
202200009990,9.49,34.33
202200010012,1.68,21.74
202200010016,14.63,28.06
202200010018,9.32,22.44
202200010063,11.9,20.65
202200010126,14.28,17.43
202200010129,6.08,25.19
202200010132,5.76,22.42
202200010135,6.22,12.56
202200010142,6.24,2.32
202200010231,6.62,9.19
202200010262,7.04,7.97
202200010263,7.49,2.29
202200010265,6.52,5.05
202200010276,6.97,5.95
202200010280,6.3,6.67
202200010283,6.48,6.22
202200010288,4.09,12.04
202200010291,6.59,2.69
202200010302,3.64,3.94
202200010306,4.65,5.58
202200010447,7.4,24.27
202200010472,5.13,1.47
202200010473,7.03,10.08
202200010475,6.64,10.59
202200010500,11.24,26.45
202200010502,13.42,14.66
202200010504,12.59,30.54
202200010506,2.52,15.16
202200010551,11.3,15.78
202200010552,0.56,28.34
202200010564,7.55,10.24
202200010565,8.4,7.9
202200010581,7.09,12.62
202200010651,3.38,3.68
202200010687,11.99,13.59
202200010689,12.58,34.26
202200010691,5.33,15.84
202200010693,1.01,12.0
202200010694,6.43,16.81
202200010715,6.95,4.47
202200010718,2.67,1.3
202200010738,3.54,17.85
202200010752,1.17,20.47
202200010765,11.85,14.95
202200010785,5.93,2.71
202200010787,4.31,5.68
202200010789,5.17,4.65
202200010840,2.66,10.89
202200010898,5.08,17.87
202200010902,2.73,7.15
202200010905,7.86,4.78
202200010909,7.12,16.47
202200010915,5.96,9.24
202200010938,5.62,26.8
202200010970,7.48,4.85
202200010972,8.61,7.79
202200010976,1.92,36.14
202200010988,3.63,5.17
202200010992,11.69,9.41
202200010995,7.84,3.48
202200011010,12.15,11.97
202200011045,3.22,5.73
202200011076,3.32,4.86
202200011080,5.06,5.48
202200011082,4.74,6.02
202200011085,3.26,4.08
202200011102,6.4,8.79
202200011204,7.7,26.83
202200011218,7.21,5.82
202200011263,2.31,9.59
202200011268,7.57,5.36
202200011272,6.17,6.47
202200011277,2.85,10.13
202200011283,8.29,5.55
202200011317,6.46,21.4
202200011318,3.33,4.1
202200011337,2.34,25.39
202200011411,6.5,5.17
202200011420,5.67,20.05
202200011421,7.61,5.92
202200011424,3.33,13.8
202200011425,5.32,7.87
202200011457,11.63,17.88
202200011503,7.41,16.23
202200011534,9.19,9.16
202200011602,2.99,3.63
202200011705,5.97,8.25
202200011707,8.41,4.51
202200011708,3.44,5.95
202200011709,8.02,5.04
202200011714,2.04,9.32
202200011788,9.52,33.4
202200011865,6.2,22.95
202200011928,8.88,17.25
202200011930,5.76,14.5
202200011931,8.64,14.43
202200011947,6.91,7.25
202200011949,4.23,6.89
202200011950,8.31,6.61
202200011955,2.82,3.96
202200011957,3.09,4.39
202200011983,9.37,7.78
202200011984,7.37,8.62
202200011986,6.99,7.84
202200012002,7.25,7.06
202200012004,8.19,7.23
202200012065,5.39,17.28
202200012066,3.18,18.49
202200012097,3.65,19.53
202200012100,3.02,19.86
202200012105,6.08,15.21
202200012151,8.48,30.32
202200012187,12.59,15.06
202200012191,5.82,7.11
202200012199,5.96,5.94
202200012219,8.8,4.9
202200012246,4.87,6.54
202200012251,9.21,9.8
202200012390,3.64,24.53
202200012392,12.91,19.27
202200012475,8.16,6.87
202200012480,6.0,3.0
202200012483,11.15,10.97
202200012509,9.15,14.19
202200012523,7.3,29.7
202200012525,5.57,23.87
202200012585,8.27,13.8
202200012586,10.32,9.8
202200012588,7.66,13.43
202200012672,5.54,16.0
202200012685,5.91,2.81
202200012686,4.12,7.13
202200012698,3.7,3.87
202200012700,3.73,4.66
202200012742,4.77,6.63
202200012744,4.81,4.9
202200012763,2.98,16.74
202200012781,2.55,4.42
202200012861,5.94,7.67
202200012892,8.54,8.24
202200012903,2.91,4.93
202200012919,4.75,5.05
202200012924,8.84,13.15
202200012931,11.36,15.54
202200012968,7.87,13.69
202200012997,8.88,18.02
202200013056,12.1,12.12
202200013189,7.81,9.21
202200013191,6.25,14.41
202200013195,4.35,21.83
202200013223,5.62,5.64
202200013229,6.36,3.38
202200013249,5.02,2.39
202200013264,2.18,18.27
202200013268,7.84,28.46
202200013270,4.11,2.37
202200013411,8.75,15.16
202200013414,5.88,8.81
202200013417,5.62,2.89
202200013451,8.76,2.39
202200013452,4.08,12.41
202200013454,9.57,3.44
202200013455,10.34,3.97
202200013456,5.22,3.48
202200013461,5.12,4.93
202200013464,3.65,4.02
202200013467,8.53,8.49
202200013473,11.2,8.93
202200013474,6.56,8.26
202200013475,14.55,13.08
202200013478,2.23,2.4
202200013479,8.75,11.36
202200013488,3.28,10.12
202200013605,8.68,29.86
202200013617,8.71,11.9
202200013647,10.98,14.93
202200013700,9.54,14.56
202200013702,1.96,3.65
202200013721,6.5,6.14
202200013725,7.8,4.85
202200013729,5.93,10.84
202200013750,8.12,5.22
202200013758,3.42,3.72
202200013825,4.72,9.09
202200013826,2.64,14.12
202200013827,6.66,7.87
202200013851,11.15,11.1
202200013874,6.69,22.26
202200013899,7.08,10.77
202200013901,5.25,26.36
202200013905,11.1,5.84
202200013911,0.94,23.86
202200013924,6.03,31.97
202200013925,6.5,28.12
202200013927,2.8,17.89
202200013929,7.09,11.26
202200013991,3.79,7.01
202200014034,6.01,8.31
202200014046,12.13,9.26
202200014119,9.52,6.95
202200014120,6.23,5.02
202200014122,7.6,9.9
202200014132,3.81,8.54
202200014145,4.57,7.59
202200014197,3.22,20.74
202200014199,3.12,11.36
202200014242,8.02,24.09
202200014320,4.89,35.85
202200014331,4.65,8.6
202200014333,8.25,3.83
202200014357,4.57,7.7
202200014368,3.18,4.94
202200014369,8.47,9.1
202200014370,8.52,7.06
202200014384,6.98,6.47
202200014407,10.55,30.12
202200014408,3.98,5.54
202200014424,8.34,10.64
202200014443,5.17,19.37
202200014548,5.41,6.76
202200014565,5.94,5.74
202200014567,3.62,7.71
202200014581,1.25,23.67
202200014595,9.62,15.85
202200014745,9.48,32.97
202200014747,9.37,13.28
202200014780,1.71,14.07
202200014782,2.84,23.69
202200014815,5.17,23.31
202200014818,4.23,24.67
202200014826,5.38,2.8
202200014829,3.58,5.06
202200014831,6.75,5.62
202200014846,1.51,7.38
202200014918,5.22,7.73
202200014922,4.67,7.38
202200014946,5.48,20.43
202200014948,8.06,29.76
202200014950,2.99,6.63
202200014952,12.55,19.12
202200015005,5.43,14.35
202200015029,2.36,21.04
202200015066,8.24,7.72
202200015077,5.21,2.42
202200015125,6.4,19.44
202200015129,9.66,8.37
202200015134,2.64,19.58
202200015235,4.05,15.68
202200015257,11.65,13.47
202200015262,1.51,7.11
202200015268,5.68,19.3
202200015273,9.11,13.82
202200015307,7.93,4.85
202200015313,6.02,6.47
202200015314,2.66,19.58
202200015319,2.7,6.93
202200015322,5.3,2.72
202200015337,5.29,11.16
202200015342,7.69,10.63
202200015373,8.45,10.22
202200015375,4.92,21.0
202200015381,8.64,16.02
202200015385,5.44,6.56
202200015405,8.67,14.23
202200015419,1.77,6.03
202200015423,4.35,8.5
202200015435,5.55,7.08
202200015436,5.68,5.49
202200015440,8.82,10.42
202200015549,6.92,21.36
202200015560,5.32,17.56
202200015562,10.7,14.68
202200015594,8.67,9.49
202200015597,8.96,34.77
202200015607,2.57,8.85
202200015611,10.64,22.65
202200015614,10.78,5.98
202200015630,2.95,13.76
202200015633,2.62,11.38
202200015698,9.5,14.61
202200015755,6.78,36.63
202200015762,7.77,23.39
202200015767,13.24,32.2
202200015769,8.58,13.86
202200015770,7.98,18.51
202200015775,7.16,7.48
202200015844,6.17,5.29
202200015858,5.42,5.12
202200015860,3.77,7.48
202200015861,8.86,8.93
202200015870,4.5,3.64
202200015968,3.71,36.39
202200015971,8.53,19.24
202200015975,4.42,26.78
202200015976,2.41,31.14
202200015978,11.63,14.58
202200015979,3.99,32.2
202200015980,5.1,4.59
202200015985,3.55,24.78
202200016050,4.81,29.43
202200016105,7.67,6.46
202200016116,8.01,19.91
202200016155,6.66,27.78
202200016161,6.36,7.94
202200016173,8.75,19.29
202200016177,8.07,5.09
202200016210,7.94,16.85
202200016257,5.42,22.23
202200016272,2.95,25.38
202200016273,4.72,21.6
202200016274,3.08,12.02
202200016303,4.77,12.84
202200016317,9.07,5.33
202200016324,5.16,4.01
202200016325,3.83,4.61
202200016383,2.27,21.06
202200016385,1.76,12.43
202200016471,7.26,8.73
202200016527,10.31,4.68
202200016566,5.31,2.72
202200016575,0.78,6.28
202200016621,4.9,7.5
202200016770,5.83,20.46
202200016772,8.48,24.69
202200016776,5.03,17.82
202200016787,11.64,42.8
202200016792,1.47,25.55
202200016795,0.67,22.47
202200016805,8.51,5.65
202200016807,7.15,5.45
202200016809,4.99,6.39
202200016812,3.64,3.94
202200016825,6.6,7.22
202200016860,8.09,22.82
202200016864,1.62,3.31
202200016968,2.95,8.25
202200016974,8.9,27.42
202200016987,9.17,7.59
202200017013,3.15,7.46
202200017015,6.5,6.24
202200017038,15.16,24.24
202200017040,2.74,20.1
202200017118,7.52,5.28
202200017279,4.17,3.6
202200017303,7.04,6.5
202200017306,7.38,12.0
202200017362,3.06,8.5
202200017365,6.0,9.11
202200017368,3.91,7.12
202200017370,8.66,5.36
202200017373,8.69,3.46
202200017395,10.14,12.7
202200017397,4.48,5.78
202200017445,12.78,26.56
202200017449,7.38,32.93
202200017452,4.47,18.68
202200017483,7.19,3.2
202200017486,7.26,5.45
202200017489,5.26,7.92
202200017492,4.72,7.23
202200017495,4.54,4.88
202200017498,4.37,7.03
202200017501,9.29,1.76
202200017505,2.62,7.33
202200017529,6.6,10.52
202200017544,11.59,8.72
202200017546,2.5,7.58
202200017548,5.95,4.85
202200017550,2.83,4.13
202200017552,5.14,5.31
202200017555,5.65,6.44
202200017557,3.75,4.04
202200017570,9.39,10.01
202200017573,3.1,8.61
202200017624,2.8,5.31
202200017629,8.72,7.46
202200017631,1.76,4.07
202200017635,4.07,3.87
202200017642,3.09,9.98
202200017650,2.76,4.16
202200017652,5.57,1.63
202200017656,6.24,3.25
202200017657,7.04,6.0
202200017658,4.69,4.9
202200017660,6.39,11.39
202200017663,7.84,7.64
202200017665,6.55,13.16
202200017668,4.63,9.28
202200017766,6.45,17.51
202200017774,2.3,22.41
202200017779,7.05,24.96
202200017790,2.66,22.39
202200017793,4.64,4.42
202200017795,6.45,16.99
202200017814,5.77,6.58
202200017857,1.63,19.95
202200017902,6.27,11.98
202200017905,6.1,9.3
202200017929,8.26,8.59
202200017931,3.8,9.68
202200017936,6.47,7.09
202200017967,8.28,14.38
202200018063,5.52,7.19
202200018071,3.64,4.79
202200018098,5.9,22.7
202200018116,9.57,9.96
202200018117,3.0,19.52
202200018118,0.75,12.88
202200018184,7.28,8.77
202200018224,8.67,9.01
202200018225,2.74,2.46
202200018226,3.89,6.55
202200018233,3.09,7.64
202200018236,3.75,4.44
202200018253,4.6,5.53
202200018329,6.59,9.26
202200018367,8.07,7.88
202200018370,8.6,6.88
202200018406,5.42,7.68
202200018408,4.63,6.3
202200018410,7.52,3.1
202200018472,6.25,5.66
202200018478,6.6,4.95
202200018495,3.13,5.43
202200018499,9.16,7.34
202200018502,4.68,5.2
202200018515,2.81,7.9
202200018527,4.39,15.72
202200018536,3.57,20.2
202200018542,6.42,17.99
202200018545,4.09,2.76
202200018549,10.09,7.81
202200018552,6.73,4.1
202200018554,8.37,8.7
202200018558,10.31,10.11
202200018561,2.09,2.26
202200018565,4.01,4.3
202200018567,3.66,3.97
202200018577,2.63,21.36
202200018583,6.84,2.19
202200018662,7.22,9.86
202200018665,7.38,7.82
202200018691,6.82,7.0
202200018827,9.23,11.53
202200018847,9.05,10.62
202200018891,8.94,8.42
202200018921,2.14,14.41
202200018995,7.46,3.73
202200019003,3.72,23.74
202200019009,8.56,24.31
202200019075,1.33,25.67
202200019105,5.79,24.63
202200019132,4.07,7.74
202200019172,3.16,4.69
202200019174,6.74,1.88
202200019225,10.19,14.16
202200019252,4.23,22.28
202200019332,2.58,16.5
202200019335,6.66,37.82
202200019340,5.64,36.86
202200019353,4.3,2.72
202200019354,5.25,4.28
202200019357,2.09,2.52
202200019366,3.42,14.47
202200019369,2.18,32.81
202200019384,3.42,14.88
202200019397,3.52,16.92
202200019404,6.85,20.76
202200019406,10.25,9.15
202200019411,10.07,13.75
202200019414,3.9,3.4
202200019530,10.12,11.96
202200019531,6.2,2.49
202200019532,2.29,3.65
202200019589,8.82,17.66
202200019603,8.08,21.98
202200019620,4.98,39.94
202200019622,5.6,16.8
202200019624,11.9,17.09
202200019667,6.49,9.58
202200019683,4.66,17.01
202200019737,6.07,8.59
202200019754,9.58,6.6
202200019805,5.63,8.6
202200019808,4.68,8.32
202200019837,7.48,4.49
202200019840,6.19,8.65
202200019843,3.28,11.49
202200019847,4.37,7.04
202200019866,5.35,11.22
202200019868,9.34,9.85
202200019880,7.65,9.75
202200019891,6.97,23.2
202200019894,3.0,26.05
202200019895,14.53,15.0
202200019938,6.88,15.04
202200019974,6.09,3.6
202200020001,3.64,4.26
202200020004,10.02,15.56
202200020033,4.82,7.61
202200020106,5.91,8.95
202200020119,5.8,4.42
202200020120,5.54,5.82
202200020121,6.42,4.72
202200020128,5.32,7.21
202200020129,2.37,8.44
202200020130,3.41,3.71
202200020205,2.38,15.79
202200020215,1.56,20.58
202200020217,6.39,19.55
202200020218,13.52,13.0
202200020219,2.56,8.09
202200020240,7.83,27.27
202200020255,4.93,7.44
202200020257,5.58,4.61
202200020259,4.31,4.74
202200020260,4.62,4.91
202200020262,7.13,7.62
202200020264,5.48,5.93
202200020265,1.58,3.88
202200020282,6.71,9.12
202200020283,9.04,10.1
202200020284,4.16,3.91
202200020285,8.55,8.29
202200020288,0.34,2.47
202200020289,5.75,6.29
202200020291,7.24,8.12
202200020295,10.34,4.46
202200020375,13.71,18.95
202200020386,5.08,19.36
202200020388,12.44,27.7
202200020403,12.88,12.36
202200020408,15.26,16.69
202200020409,6.58,10.88
202200020430,9.22,11.56
202200020521,3.04,21.06
202200020530,7.44,9.32
202200020554,6.82,5.66
202200020577,3.79,6.45
202200020579,5.34,6.01
202200020582,7.6,8.54
202200020583,8.46,8.54
202200020602,6.39,6.8
202200020603,13.12,25.9
202200020605,10.31,10.96
202200020673,9.27,24.26
202200020691,7.13,10.19
202200020706,3.32,17.55
202200020708,0.77,8.99
202200020712,11.01,13.49
202200020752,2.42,8.26
202200020754,5.0,16.17
202200020832,4.27,6.28
202200020833,7.16,7.18
202200020877,4.03,7.25
202200020903,6.26,15.12
202200020929,6.75,9.05
202200020931,9.07,6.68
202200020934,6.92,8.99
202200020951,7.63,7.96
202200020957,5.96,5.81
202200021026,4.05,53.86
202200021027,2.25,20.56
202200021104,7.67,3.24
202200021171,3.56,28.33
202200021180,3.14,28.13
202200021233,5.86,32.78
202200021235,6.93,17.91
202200021254,7.1,12.2
202200021256,7.37,12.92
202200021264,2.67,21.41
202200021277,5.44,15.91
202200021302,1.81,13.1
202200021337,8.92,9.52
202200021339,7.45,12.98
202200021369,3.97,5.26
202200021383,2.99,5.65
202200021387,11.25,11.87
202200021410,1.38,16.54
202200021411,1.18,16.66
202200021484,4.39,7.03
202200021515,7.25,5.18
202200021516,7.2,12.94
202200021532,5.81,3.48
202200021534,6.38,4.17
202200021546,9.22,12.7
202200021554,3.98,23.38
202200021556,8.6,14.74
202200021603,4.63,8.16
202200021672,9.62,13.72
202200021725,4.07,15.69
202200021727,1.81,14.28
202200021730,5.06,15.13
202200021759,9.11,4.05
202200021762,5.72,8.52
202200021765,6.2,8.6
202200021777,11.55,7.96
202200021779,2.26,8.12
202200021809,2.6,10.65
202200021810,5.68,7.83
202200021946,8.28,10.53
202200021956,4.91,13.48
202200021957,2.31,29.73
202200021988,9.83,15.49
202200021989,10.42,16.41
202200022043,8.46,2.96
202200022060,6.71,5.68
202200022073,3.29,3.47
202200022080,6.02,3.55
202200022100,8.63,8.46
202200022135,7.69,13.8
202200022137,5.25,5.59
202200022142,5.62,5.91
202200022153,4.12,4.56
202200022168,9.39,9.21
202200022192,7.95,22.76
202200022196,0.89,32.34
202200022205,11.73,13.78
202200022218,6.36,11.43
202200022264,5.55,14.59
202200022265,9.69,30.39
202200022267,10.9,34.11
202200022339,7.81,9.69
202200022340,9.16,13.95
202200022343,6.82,12.8
202200022362,7.32,5.07
202200022382,6.64,7.93
202200022421,6.32,7.36
202200022475,7.3,15.98
202200022587,3.44,26.2
202200022589,3.6,5.17
202200022624,7.06,12.6
202200022632,5.98,6.53
202200022659,5.69,22.86
202200022660,0.96,2.38
202200022712,11.1,15.74
202200022723,8.94,4.94
202200022733,4.68,7.35
202200022736,4.14,4.43
202200022750,5.91,11.87
202200022775,4.82,23.59
202200022803,6.35,18.43
202200022832,8.98,18.98
202200022870,12.83,34.4
202200022917,3.92,2.74
202200022923,1.44,2.8
202200022924,3.15,4.45
202200022925,3.02,1.21
202200023015,3.72,34.36
202200023059,4.53,4.82
202200023112,13.54,29.14
202200023114,6.81,18.21
202200023115,2.95,3.07
202200023116,2.22,12.54
202200023127,2.22,19.72
202200023139,4.64,7.15
202200023140,9.89,8.7
202200023145,5.68,8.28
202200023146,3.24,4.58
202200023196,7.33,22.08
202200023235,6.05,17.12
202200023236,3.19,23.83
202200023291,6.52,8.96
202200023350,7.39,7.38
202200023351,7.96,14.92
202200023362,8.8,6.15
202200023363,6.98,7.43
202200023452,3.62,8.65
202200023506,7.75,11.24
202200023515,4.19,19.15
202200023554,3.33,23.36
202200023559,2.59,18.21
