Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200019535,7.49,14.05
202200019587,4.81,8.96
202200019599,3.16,27.94
202200019608,1.08,10.68
202200019651,6.65,14.18
202200019885,11.16,22.46
202200019893,3.83,19.69
202200020075,1.27,17.88
202200020402,9.28,32.26
202200020440,7.96,6.82
202200020600,5.93,5.91
202200020622,3.69,22.65
202200020980,3.65,29.5
202200021037,5.38,16.31
202200021240,3.39,1.93
202200021252,4.33,24.9
202200021259,2.65,34.67
202200021289,10.72,22.06
202200021435,7.31,21.78
202200021549,5.4,16.58
202200021562,3.79,26.18
202200021563,8.67,23.91
202200021670,5.72,21.04
202200021676,1.8,27.23
202200021955,9.31,43.79
202200022203,8.32,47.61
202200022310,7.65,16.95
202200022849,2.21,20.12
202200022928,6.26,9.28
202200023065,2.64,10.78
202200023066,7.19,15.5
202200023113,2.97,25.28
202200023330,4.39,12.19
202200023374,4.56,3.28
202200023419,3.76,41.98
202200023453,1.27,5.89
202200023560,4.9,25.95
202200023569,9.38,45.89
202200023863,6.65,20.48
202200023873,7.39,14.35
202200024014,4.23,5.31
202200024017,2.85,8.4
202200024187,1.58,25.43
202200024280,2.31,23.39
202200024345,14.39,34.7
202200024346,1.9,22.73
202200024348,6.01,23.96
202200024358,7.92,10.07
202200024399,3.67,13.37
202200024402,4.66,32.36
202200024486,6.56,17.23
202200024598,9.4,32.29
202200024633,3.26,4.58
202200024719,3.05,11.28
202200024721,7.23,14.49
202200024898,3.38,16.38
202200024998,1.63,32.22
202200025155,2.55,6.66
202200025159,2.42,27.56
202200025261,13.17,12.56
202200025311,2.93,37.14
202200025319,5.48,19.86
202200025371,0.9,29.08
202200025462,7.09,13.82
202200025572,3.39,2.0
202200025574,3.77,13.12
202200025576,4.33,7.88
202200025789,5.63,13.87
202200025916,3.04,7.66
202200026220,4.34,9.03
202200026224,5.03,10.99
202200026533,3.52,2.06
202200026549,6.94,9.56
202200026599,11.33,25.15
202200026620,5.48,12.61
202200026623,7.28,20.61
202200026654,4.99,29.94
202200026658,8.14,7.13
202200026870,6.91,37.1
202200026957,1.84,11.59
202200027042,2.17,26.6
202200027043,3.53,47.08
202200027136,5.99,9.01
202200027273,3.76,10.83
202200027285,7.04,19.54
202200027333,4.35,4.01
202200027379,7.09,11.89
202200027494,6.01,4.7
202200027557,14.6,25.55
202200027561,5.39,9.02
202200027996,8.64,16.95
202200027997,1.95,11.79
202200028259,6.55,11.92
202200028261,3.66,20.47
202200028420,6.58,16.04
202200028449,6.4,35.79
202200028464,9.14,12.6
202200028466,4.02,16.77
202200028664,6.34,9.36
202200028666,7.83,11.3
202200028807,2.78,11.04
202200028811,2.49,35.14
202200028812,2.06,27.21
202200028909,6.62,10.43
202200029067,4.86,29.43
202200029120,6.69,14.49
202200029212,4.31,28.16
202200029214,6.0,16.39
202200029357,6.91,19.85
202200029416,1.66,23.44
202200029437,8.96,8.92
202200029450,7.64,14.06
202200029587,4.59,16.38
202200029682,4.06,5.3
202200029774,5.56,3.07
202200029926,7.85,27.58
202200029928,6.78,43.82
202200029974,8.41,9.25
202200029976,2.35,24.74
202200030083,4.0,8.46
202200030302,1.87,3.32
202200030329,5.77,6.34
202200030369,3.55,15.94
202200030413,9.34,37.64
202200030441,2.64,39.81
202200030527,1.86,9.2
202200030599,9.32,16.53
202200030717,1.69,23.72
202200030718,7.1,29.67
202200030891,4.08,23.33
202200030898,5.65,25.04
202200031048,3.63,52.51
202200031100,3.12,3.08
202200031102,6.05,5.15
202200031197,16.28,33.68
202200031201,7.42,13.35
202200031252,8.14,10.66
202200031255,3.54,31.97
202200031465,4.18,20.64
202200031574,1.08,24.39
202200031963,5.65,4.81
202200031965,6.74,6.62
202200031967,4.28,27.71
202200031970,6.39,10.0
202200031974,3.3,16.4
202200032096,7.22,33.17
202200032098,5.86,29.28
202200032107,7.55,10.9
202200032117,2.38,18.15
202200032272,4.17,5.74
202200032350,1.31,12.19
202200032363,4.14,20.71
202200032365,3.09,25.09
202200032390,5.19,11.93
202200032393,5.19,11.92
202200032421,3.28,21.78
202200032422,8.48,26.06
202200032622,2.46,5.06
202200032758,7.22,5.94
202200032797,12.11,17.81
202200032833,3.7,16.79
202200032944,6.12,17.8
202200033115,6.83,15.14
202200033253,6.41,15.5
202200033279,4.76,14.92
202200033282,6.71,8.18
202200033665,8.53,17.17
202200033666,0.89,13.42
202200033672,3.52,22.5
202200033773,1.01,16.88
202200033775,5.89,6.26
202200033777,2.26,9.6
202200033873,8.18,9.15
202200034010,5.63,13.72
202200034070,14.39,33.64
202200034405,1.8,3.84
202200034406,4.69,38.85
202200034413,9.64,14.68
202200034478,3.62,9.75
202200034667,8.36,28.93
202200034699,1.11,18.45
202200034940,16.85,25.48
202200034942,7.38,34.74
202200035007,6.22,12.7
202200035031,5.68,6.91
202200035113,0.78,60.38
202200035116,8.63,26.21
202200035205,5.67,19.84
202200035247,1.22,31.03
202200035414,5.32,8.74
202200035751,4.1,12.41
202200035819,3.74,25.9
202200036332,4.26,20.97
202200036743,2.59,6.74
202200036796,2.27,4.17
202200036802,4.85,18.65
202200036816,9.26,20.7
202200036848,2.56,3.87
202200037180,8.28,16.84
202200037439,1.03,49.67
202200037516,10.02,41.06
202200037583,8.65,24.25
202200037885,7.3,21.96
202200037886,7.09,11.58
202200038043,8.16,7.16
202200038185,4.34,15.4
202200038187,5.29,18.39
202200038255,7.8,6.96
202200038302,3.23,11.18
202200038473,2.54,2.68
202200038634,9.74,21.91
202200038644,4.04,8.65
202200038790,5.98,58.09
202200038832,5.57,9.52
202200039041,5.37,3.82
202200039104,3.78,17.96
202200039337,4.3,10.11
202200039528,6.93,10.74
202200039589,9.5,15.56
202200039846,1.84,29.75
202200039848,8.17,21.31
202200039883,3.17,3.48
202200039907,7.57,13.67
202200040259,2.16,9.56
202200040481,12.95,24.54
202200040510,11.54,30.91
202200040512,8.62,32.51
202200040515,14.6,36.97
202200040517,1.56,20.81
202200040699,13.51,12.2
202200040747,10.46,41.87
202200040887,3.08,19.86
202200041100,6.16,20.56
202200041137,9.93,24.6
202200041139,3.22,5.84
202200041304,3.44,2.95
202200041345,4.52,24.81
202200041381,4.23,15.92
202200041512,7.27,28.12
202200041513,5.43,19.48
202200041514,6.74,34.16
202200041519,7.34,18.72
202200041699,1.82,0.39
202200041828,4.67,16.91
202200041927,8.39,18.32
202200041928,6.36,17.13
202200042056,3.78,17.42
202200042359,2.52,22.1
202200042406,3.86,26.45
202200042517,12.53,19.05
202200042532,2.87,12.96
202200042759,3.91,4.5
202200042775,5.96,5.05
202200043004,6.49,6.9
202200043018,2.7,29.42
202200043051,7.83,13.65
202200043228,1.79,23.02
202200043231,5.26,42.27
202200043233,16.47,25.84
202200043398,5.1,13.24
202200043706,6.11,6.67
202200043898,14.73,20.25
202200043928,9.96,60.67
202200044205,11.6,8.05
202200044358,6.73,14.53
202200044427,8.21,16.59
202200044662,6.17,8.51
202200044737,8.61,14.55
202200044796,4.15,21.08
202200044799,4.97,30.6
202200044802,3.94,20.69
202200044820,6.22,14.54
202200044828,2.96,11.1
202200044874,1.15,11.52
202200044877,17.03,13.69
202200044885,10.67,7.12
202200044890,5.31,38.53
202200045057,5.93,6.31
202200045357,4.9,13.11
202200045395,2.6,34.11
202200045548,7.17,15.48
202200045584,6.39,26.93
202200045596,4.64,12.66
202200045597,3.77,10.82
202200045680,4.81,4.76
202200045755,7.15,17.48
202200045803,7.04,21.49
202200045807,9.33,35.44
202200045877,3.26,13.19
202200046404,8.08,27.04
202200046725,2.72,16.67
202200046765,0.87,40.3
202200046766,5.46,31.32
202200046772,8.0,41.66
202200046870,5.02,9.66
202200047068,3.85,11.65
202200047104,5.95,14.26
202200047160,7.46,15.39
202200047240,8.33,14.03
202200047283,5.57,13.88
202200047432,4.03,5.1
202200047433,4.47,6.03
202200047434,5.19,17.67
202200047435,4.89,16.08
202200047436,9.34,18.66
202200047450,6.31,25.81
202200047529,6.33,5.78
202200047596,4.71,14.05
202200047848,4.69,10.05
202200048109,3.92,21.86
202200048299,2.65,7.26
202200048306,5.22,15.22
202200048311,8.01,15.6
202200048315,8.09,14.5
202200048321,6.58,10.39
202200048560,9.83,5.9
202200048689,7.27,21.1
202200048739,9.35,14.4
202200048875,1.9,21.63
202200048880,3.43,34.04
202200049007,1.16,19.06
202200049089,7.05,15.36
202200049207,2.6,25.91
202200049267,3.77,11.12
202200049274,3.8,5.59
202200049402,3.38,8.27
202200049494,9.99,22.42
202200049719,3.64,14.35
202200049726,3.42,18.75
202200050006,8.48,4.55
202200050478,5.32,13.63
202200050485,10.33,13.0
202200050490,4.99,18.51
202200050506,0.44,24.15
202200050513,4.79,9.8
202200050521,2.51,20.46
202200050611,10.55,28.13
202200050628,9.4,8.99
202200050978,2.39,9.9
202200051008,1.99,14.64
202200051043,6.62,29.88
202200051184,3.12,14.84
202200051214,3.82,10.77
202200051230,8.75,19.66
202200051280,16.65,44.95
202200051330,4.69,31.84
202200051576,6.99,21.5
202200051579,6.39,10.78
202200051652,11.27,49.9
202200051669,8.91,12.39
202200051715,8.36,12.43
202200051720,6.01,17.69
202200051919,4.42,23.67
202200051924,6.0,5.88
202200051933,5.41,25.17
202200051940,6.74,6.62
202200051949,1.21,17.32
202200051978,7.64,21.92
202200051981,3.17,24.94
202200051987,11.38,29.29
202200052105,18.45,39.48
202200052249,9.16,7.86
202200052252,5.01,13.16
202200052353,0.78,13.86
202200052444,1.55,5.71
202200052449,1.91,3.4
202200052569,4.85,22.46
202200052724,6.92,14.72
202200052730,3.67,11.47
202200052975,4.71,10.32
202200053082,2.48,2.79
202200053088,3.66,8.38
202200053261,5.55,13.65
202200053531,5.1,14.82
202200053539,5.73,7.92
202200053591,9.0,17.61
202200053744,7.75,16.93
202200053781,5.28,42.36
202200053820,1.87,29.53
202200053851,8.74,17.26
202200053956,3.73,24.02
202200054156,6.16,14.72
202200054182,9.02,42.24
202200054541,2.9,4.6
202200054552,3.29,3.24
202200054644,2.44,37.07
202200054655,4.7,10.31
202200054749,7.56,17.5
202200054769,5.87,15.68
202200054775,4.28,16.93
202200055213,5.34,13.17
202200055217,0.42,35.71
202200055289,7.4,39.6
202300000032,1.72,24.09
202300000122,2.82,6.04
202300000607,5.1,9.8
202300000608,3.08,13.01
202300000682,14.72,17.83
202300000706,8.02,16.33
202300001035,5.62,14.14
202300001085,4.22,4.17
202300001097,4.05,5.8
202300001100,5.55,6.76
202300001104,4.24,12.54
202300001237,11.11,14.37
202300001443,4.66,19.96
202300001597,4.04,11.84
202300001630,8.88,32.84
202300001631,13.29,34.14
202300001668,3.1,33.4
202300001689,7.45,12.37
202300001947,13.15,21.21
202300001959,4.44,24.76
202300001965,8.49,31.97
202300002083,8.59,12.75
202300002118,8.04,29.82
202300002119,3.96,16.28
202300002120,5.71,16.2
202300002245,18.0,12.72
202300002247,4.5,22.08
202300002584,7.08,6.61
202300002953,2.91,16.88
202300003129,9.6,9.59
202300003249,2.94,3.54
202300003250,4.82,6.95
202300003416,8.52,10.77
202300003511,3.52,1.83
202300003513,4.74,14.9
202300003516,2.44,10.76
202300003706,4.61,7.35
202300003709,6.56,6.93
202300003868,5.98,13.61
202300003939,1.2,5.16
202300003941,12.67,36.5
202300004085,8.91,8.89
202300004213,5.6,7.06
202300004319,5.38,9.65
202300004482,10.42,11.68
202300004483,2.76,31.23
202300004530,2.85,29.56
202300004884,0.33,15.18
202300005443,8.14,12.4
202300005522,2.42,6.38
202300005554,6.3,13.47
202300005561,6.54,5.28
202300005636,3.6,9.53
202300005860,3.14,20.07
202300005950,6.54,10.6
202300006071,1.52,9.48
202300006074,7.37,16.49
202300006075,3.4,9.31
202300006127,15.23,21.8
202300006172,7.69,10.31
202300006175,2.04,17.66
